"REF_DATE","GEO","DGUID","Labour force characteristics","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-06","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","11.5","","","","1"
"2020-07","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","11.2","","","","1"
"2020-08","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","10.8","","","","1"
"2020-09","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","9.9","","","","1"
"2020-10","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","8.7","","","","1"
"2020-11","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","7.8","","","","1"
"2020-12","Winnipeg, Manitoba","2011S0503602","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446249","35.5.1.2","8.0","","","","1"
"2020-01","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","5.7","","","","1"
"2020-02","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","5.9","","","","1"
"2020-03","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","6.7","","","","1"
"2020-04","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","8.7","","","","1"
"2020-05","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","11.0","","","","1"
"2020-06","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","11.9","","","","1"
"2020-07","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","10.9","","","","1"
"2020-08","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","9.6","","","","1"
"2020-09","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","8.1","","","","1"
"2020-10","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","6.8","","","","1"
"2020-11","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","6.0","","","","1"
"2020-12","Saskatchewan","2016A000247","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446263","36.5.1.2","6.5","","","","1"
"2020-01","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","6.3","","","","1"
"2020-02","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","6.4","","","","1"
"2020-03","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","7.4","","","","1"
"2020-04","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","8.7","","","","1"
"2020-05","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","10.8","","","","1"
"2020-06","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","11.6","","","","1"
"2020-07","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","10.9","","","","1"
"2020-08","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","9.7","","","","1"
"2020-09","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","7.8","","","","1"
"2020-10","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","6.1","","","","1"
"2020-11","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","5.1","","","","1"
"2020-12","Regina, Saskatchewan","2011S0503705","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446277","37.5.1.2","5.7","","","","1"
"2020-01","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","5.7","","","","1"
"2020-02","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","6.3","","","","1"
"2020-03","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","7.3","","","","1"
"2020-04","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","10.3","","","","1"
"2020-05","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","13.0","","","","1"
"2020-06","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","14.2","","","","1"
"2020-07","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","12.8","","","","1"
"2020-08","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","11.1","","","","1"
"2020-09","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","9.5","","","","1"
"2020-10","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","7.9","","","","1"
"2020-11","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","7.1","","","","1"
"2020-12","Saskatoon, Saskatchewan","2011S0503725","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446291","38.5.1.2","7.5","","","","1"
"2020-01","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","7.0","","","","1"
"2020-02","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","7.2","","","","1"
"2020-03","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","8.1","","","","1"
"2020-04","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","10.1","","","","1"
"2020-05","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","13.0","","","","1"
"2020-06","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","14.8","","","","1"
"2020-07","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","14.5","","","","1"
"2020-08","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","13.5","","","","1"
"2020-09","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","12.3","","","","1"
"2020-10","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","11.2","","","","1"
"2020-11","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","10.4","","","","1"
"2020-12","Alberta","2016A000248","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446305","39.5.1.2","10.1","","","","1"
"2020-01","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","7.1","","","","1"
"2020-02","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","7.4","","","","1"
"2020-03","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","8.9","","","","1"
"2020-04","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","10.9","","","","1"
"2020-05","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","13.3","","","","1"
"2020-06","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","15.2","","","","1"
"2020-07","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","15.3","","","","1"
"2020-08","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","14.6","","","","1"
"2020-09","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","12.8","","","","1"
"2020-10","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","11.5","","","","1"
"2020-11","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","10.6","","","","1"
"2020-12","Calgary, Alberta","2011S0503825","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446319","40.5.1.2","10.1","","","","1"
"2020-01","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","7.9","","","","1"
"2020-02","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","7.7","","","","1"
"2020-03","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","8.2","","","","1"
"2020-04","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","10.1","","","","1"
"2020-05","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","13.9","","","","1"
"2020-06","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","15.8","","","","1"
"2020-07","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","15.4","","","","1"
"2020-08","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","14.0","","","","1"
"2020-09","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","12.9","","","","1"
"2020-10","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","11.7","","","","1"
"2020-11","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","10.6","","","","1"
"2020-12","Edmonton, Alberta","2011S0503835","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446333","41.5.1.2","10.5","","","","1"
"2020-01","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","4.7","","","","1"
"2020-02","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","4.8","","","","1"
"2020-03","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","5.9","","","","1"
"2020-04","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","8.0","","","","1"
"2020-05","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","10.7","","","","1"
"2020-06","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","12.3","","","","1"
"2020-07","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","12.1","","","","1"
"2020-08","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","11.5","","","","1"
"2020-09","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","10.1","","","","1"
"2020-10","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","9.0","","","","1"
"2020-11","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","7.6","","","","1"
"2020-12","British Columbia","2016A000259","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446347","42.5.1.2","7.2","","","","1"
"2020-01","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","4.8","","","","1"
"2020-02","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","5.6","","","","1"
"2020-03","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","6.6","","","","1"
"2020-04","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","8.5","","","","1"
"2020-05","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","9.6","","","","1"
"2020-06","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","9.4","","","","1"
"2020-07","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","9.0","","","","1"
"2020-08","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","8.6","","","","1"
"2020-09","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","8.0","","","","1"
"2020-10","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","6.7","","","","1"
"2020-11","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","5.0","","","","1"
"2020-12","Kelowna, British Columbia","2011S0503915","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446361","43.5.1.2","4.7","","","","1"
"2020-01","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","5.4","","","","1"
"2020-02","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","5.1","","","","1"
"2020-03","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","5.4","","","","1"
"2020-04","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","6.2","","","","1"
"2020-05","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","7.7","","","","1"
"2020-06","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.9","","","","1"
"2020-07","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.5","","","","1"
"2020-08","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.6","","","","1"
"2020-09","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","7.9","","","","1"
"2020-10","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.3","","","","1"
"2020-11","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","7.7","","","","1"
"2020-12","Abbotsford-Mission, British Columbia","2011S0503932","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446375","44.5.1.2","8.1","","","","1"
"2020-01","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","4.3","","","","1"
"2020-02","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","4.2","","","","1"
"2020-03","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","5.4","","","","1"
"2020-04","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","7.6","","","","1"
"2020-05","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","10.8","","","","1"
"2020-06","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","13.0","","","","1"
"2020-07","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","13.3","","","","1"
"2020-08","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","12.9","","","","1"
"2020-09","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","11.2","","","","1"
"2020-10","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","9.7","","","","1"
"2020-11","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","7.9","","","","1"
"2020-12","Vancouver, British Columbia","2011S0503933","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446389","45.5.1.2","7.1","","","","1"
"2020-01","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","3.6","","","","1"
"2020-02","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","3.5","","","","1"
"2020-03","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","4.7","","","","1"
"2020-04","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","7.1","","","","1"
"2020-05","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","10.0","","","","1"
"2020-06","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","11.1","","","","1"
"2020-07","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","11.2","","","","1"
"2020-08","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","10.6","","","","1"
"2020-09","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","9.3","","","","1"
"2020-10","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","7.7","","","","1"
"2020-11","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","6.1","","","","1"
"2020-12","Victoria, British Columbia","2011S0503935","Unemployment rate","Estimate","Unadjusted","Percentage","242","units","0","v91446403","46.5.1.2","5.6","","","","1"


